artist,song,tag,content,tag_2,prompt_baseline_gemma,sentence,generated_content,id
Charlie Puth,Done for Me,[Chorus: Charlie Puth & Kehlani],"I lie for you, baby
Die for you, baby
Cry for you, baby
But tell me what you've done for me (Tell me what you've done for me)
For you, baby
And only you, baby (Oh)
The things I do, baby
(But tell me) But tell me what you've done for me",[Chorus],"Write the [Chorus] of a song titled ""Done for Me"" in the style of ""Charlie Puth"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Done for Me"" in the style of ""Charlie Puth"". Generate only 4 sentences.","You didn't love when you had me,
But now you need me so badly.
Can't be serious, that's hilarious,
Thinkin' I would still want you, after all your tears.",211
Charlie Puth,Done for Me,[Outro: Charlie Puth],"(Tell me what you've done for me)
Oh, tell me what you've done for me
(Oh, tell me what you've done for me)
Oh, tell me what you've done for me",[Outro],"Write the [Outro] of a song titled ""Done for Me"" in the style of ""Charlie Puth"". Generate only 4 sentences.","Write the [Outro] of a song titled ""Done for Me"" in the style of ""Charlie Puth"". Generate only 4 sentences.","The echoes fade, leaving silence in their wake.
Empty words linger, a haunting embrace.
What was love now feels like an empty chase.
Done for me, this charade, this painful embrace.",212
Christina Aguilera,Fighter,[Intro],"Hm
After all you put me through
You'd think I'd despise you (Ooh)
But in the end, I wanna thank you
'Cause you made me that much stronger",[Intro],"Write the [Intro] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","Write the [Intro] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","(Intro)
Step into the spotlight, feel the heat rise
Got a fire in my soul, ain't no compromise
Diamonds on my wrist, reflection in my eyes
Tonight, we're gonna shake the ground, no lies.",213
Christina Aguilera,Fighter,[Verse 1],"Well, I, I thought I knew you
Thinkin' that you were true
Guess I, I couldn't trust, called your bluff
Time is up 'cause I've had enough
You were there by my side
Always down for the ride
But your joy ride just came down in flames
'Cause your greed sold me out in shame, mhm",[Verse],"Write the [Verse] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","Sweat drippin' down, heart thumpin' like a drum,
Body movin', ain't no time for numb.
Heat's on, pulse is quick, adrenaline's in the air,
Move your hips, shake it loose, let's tear down every snare.",214
Christina Aguilera,Fighter,[Pre-Chorus],"After all of the stealing and cheating
You probably think that I hold resentment for you
But uh-uh, oh no, you're wrong
'Cause if it wasn't for all that you tried to do
I wouldn't know just how capable
I am to pull through
So I wanna say thank you, 'cause it
See Christina Aguilera LiveGet tickets as low as $145You might also like",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","Eyes wide open, I won't deny
The whispers that try to keep me shy
Got my voice raised, ready to ignite
This fire inside, burning through the night.",215
Christina Aguilera,Fighter,[Chorus],"Makes me that much stronger
Makes me work a little bit harder
Makes me that much wiser
So thanks for making me a fighter
Made me learn a little bit faster
Made my skin a little bit thicker
Makes me that much smarter
So thanks for making me a fighter
Oh, oh, oh, oh, oh-oh-oh, yeah, yeah, ohh",[Chorus],"Write the [Chorus] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","(Chorus)
They gonna burn me at the stake, I'm a fire in my veins
Never made to fall in line, ain't got those chains
Got a mind to show my strength, speak my mind with pride
I'm a fighter, through and through, till the day I die.",216
Christina Aguilera,Fighter,[Verse 2],"Never saw it coming
All of your backstabbing
Just so you could cash in on a good thing
Before I realized your game
I heard you're goin' 'round
Playin' the victim now
But don't even begin feeling I'm the one to blame
'Cause you dug your own grave",[Verse],"Write the [Verse] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","Heat's up, bodies packed, move your ass, I like that.
Tight hip-huggers low, shake it on the floor, sweat's gonna come off, can't ignore.
Sweat drippin', speakers thumpin', bodies movin', no stoppin' the noise.
Get your girls, get your boys, let's make some commotion, cause a wild delight.",217
Christina Aguilera,Fighter,[Pre-Chorus],"After all of the fights and the lies
Guess you're wanting to hold me
But that won't work anymore (No more, a-ha, it's over)
'Cause if it wasn't for all of your torture
I wouldn't know how to be this way now and never back down
So I wanna say thank you, 'cause it",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","Eyes wide open, I see the doubt in their gaze
They whisper secrets, try to break my ways
But I'm a fighter, born with fire in my soul
No chains can bind me, I'll rise and take control.",218
Christina Aguilera,Fighter,[Chorus],"Makes me that much stronger
Makes me work a little bit harder
It makes me that much wiser
So thanks for making me a fighter
Made me learn a little bit faster
Made my skin a little bit thicker
Makes me that much smarter
So thanks for making me a fighter",[Chorus],"Write the [Chorus] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","(Chorus)
They're gonna burn me at the stake, but I got a fire in my veins
Wasn't made to fall in line, no, not in this game
Got a mind to show my strength, gonna speak my mind with might
No, we ain't gonna fall in line, we're gonna shine our light.",219
Christina Aguilera,Fighter,[Bridge],"How could this man I thought I knew
Turn out to be unjust, so cruel?
Could only see the good in you
Pretended not to see the truth
You tried to hide your lies, disguise yourself
Through living in denial
But in the end you'll see, you won't stop me
I am a fighter and I (I'm a fighter)
I ain't gon' stop (I ain't gonna stop)
There is no turning back
I've had enough",[Bridge],"Write the [Bridge] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","Write the [Bridge] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","Two, three, eyes open, fire in sight.
Shut your doubts, stick your fears out tonight.
This ain't a game, ain't no following the line.
I'm a fighter, gonna leave them all behind.",220
Christina Aguilera,Fighter,[Chorus],"Makes me that much stronger
Makes me work a little bit harder (Yeah)
It makes me that much wiser (Oh yeah)
So thanks for making me a fighter
Made me learn a little bit faster (Yeah)
Made my skin a little bit thicker (Yeah, yeah, yeah)
Makes me that much smarter (Yeah)
So thanks for making me a fighter (Fighter)",[Chorus],"Write the [Chorus] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","Eyes on the prize, fire in my veins,
They can't hold me back, I'll break through the chains.
Got a voice to unleash, a story to tell,
I'm a fighter, gonna rise and tell.",221
Christina Aguilera,Fighter,[Interlude],"You thought I would forget, but I, I remembered (Ooh)
'Cause I remembered (Ooh)
I remembered
You thought I would forget (Ooh-ooh)
I remembered (Oh-ooh)
'Cause I remembered (Oh)
I remembered",[Interlude],"Write the [Interlude] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","Write the [Interlude] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","Sweat drippin', pulse pumpin', bodies bumpin' in the night.
Heat rising, adrenaline rush, feel the rhythm take flight.
Sparks ignite, minds alight, voices whisper in the dark.
Get ready to explode, this ain't a fight, this is a spark.",222
Christina Aguilera,Fighter,[Chorus],"Makes me that much stronger (Ooh-ooh)
Makes me work a little bit harder (Ooh-ooh)
It makes me that much wiser
So thanks for making me a fighter
Made me learn a little bit faster
Made my skin a little bit thicker
Makes me that much smarter
So thanks for making me a fighter",[Chorus],"Write the [Chorus] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Fighter"" in the style of ""Christina Aguilera"". Generate only 4 sentences.","(Chorus)
They're gonna burn me at the stake, but I got a fire in my veins
I wasn't made to fall in line, no, I wasn't made to fall in line
I got a mind to show my strength, speak my mind, pay for this fight
I'm a fighter, gonna shine my light, burning bright through the night.",223
Conan Gray,Maniac,[Intro],Maniac,[Intro],"Write the [Intro] of a song titled ""Maniac"" in the style of ""Conan Gray"". Generate only 4 sentences.","Write the [Intro] of a song titled ""Maniac"" in the style of ""Conan Gray"". Generate only 4 sentences.","Shadows stretch like vines across the room,
Laughter echoing in this drunken gloom.
Memories dance in whispers, half-forgotten,
But tonight, you're caught in this hazy commotion.",224
Conan Gray,Maniac,[Verse 1],"You were with your friends, partyin'
When the alcohol kicked in
Said you wanted me dead
So you show up at my home, all alone
With a shovel and a rose
Do you think I'm a joke? 'Cause",[Verse],"Write the [Verse] of a song titled ""Maniac"" in the style of ""Conan Gray"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Maniac"" in the style of ""Conan Gray"". Generate only 4 sentences.","Met in a dusty classroom, their minds ablaze,
Philosophising existence in their hazy daze.
He claims her brain's a masterpiece, a dazzling light,
Their late-night talks hint at a future they might write.",225
Conan Gray,Maniac,[Pre-Chorus],"People like you always want back what they can't have
But I'm past that and you know that
So you should turn back to your rat pack, tell 'em I'm trash",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Maniac"" in the style of ""Conan Gray"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Maniac"" in the style of ""Conan Gray"". Generate only 4 sentences.","Shadows stretch, whispers fill the air,
But I won't join your chorus, won't share.
Your words are weapons, but I've learned to roam,
My sanctuary, a heart that won't succumb.",226
Conan Gray,Maniac,[Chorus],"Tell all of your friends that I'm crazy and drive you mad
That I'm such a stalker, a watcher, a psychopath
And tell them you hate me and dated me just for laughs
So why do you call me and tell me you want me back?
You maniac",[Chorus],"Write the [Chorus] of a song titled ""Maniac"" in the style of ""Conan Gray"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Maniac"" in the style of ""Conan Gray"". Generate only 4 sentences.","(Chorus)
So tell me, tell me what you see
In this twisted symphony of memories
I wish you were sober, clear and true
Then maybe we could finally get through.",227
Conan Gray,Maniac,[Post-Chorus],"(Maniac, some may say) You maniac
(Maniac, some may say) You maniac
(Maniac, some may say) You maniac
(Maniac, some may say)
See Conan Gray LiveGet tickets as low as $26You might also like",[Post-Chorus],"Write the [Post-Chorus] of a song titled ""Maniac"" in the style of ""Conan Gray"". Generate only 4 sentences.","Write the [Post-Chorus] of a song titled ""Maniac"" in the style of ""Conan Gray"". Generate only 4 sentences.","Shadows linger, memories in the air,
Echoes of laughter, whispers of despair.
I close my eyes, wish for a sober mind,
To unravel secrets, secrets left behind.",228
