artist,song,tag,content,tag_2
DJ Khaled,For Free,[Verse 2: Drake],"Fuck for free
I know you workin' day and night to get a college degree
Bet nobody that you've been with even know you a freak, right?
You know you only do that with me, right?
Yeah, double checkin' on you
You know I never put the pressure on you
You know that you make your own mind up
You knew what it was when you signed up
Now you gotta run it up
I be out of words, tryna sum it up
Girl, you throw it back like one love
Even let me slash on the tour bus
Yeah, I talk to her but she don't do enough
Even though you in the hood, I'm still pullin' up
Dip, dip, straight to your doorstep
This the real thing, can you feel the force yet?",[Verse]
DJ Khaled,For Free,[Outro: DJ Khaled],"Another one (Another one)
They don't want me to have another anthem
So I made sure I got another anthem (Another anthem)
It's We The Best OVO
Summer's ours
It always has been
Don't ever play yourself (Haha, haha)
One time for Future the Prince
One time for 40
One time for Drake
Yeah, another one
Bless up",[Outro]
DJ Khaled,For Free,[Chorus: Drake],"I always wonder if you ask yourself (Ask yourself)
Is it just me? (Just me)
Is it just me?
Or is this sex so good I shouldn't have to fuck for free?
Oh, is it just me?
Yeah, is it just me?
Or is this sex so good I shouldn't have to—",[Chorus]
DJ Khaled,GREECE,[Chorus: Drake],"Come with me, leave all of your things, yeah
We can stop at Gucci, stop at Louis V, yeah
Come with me, fly you out to Greece
Full speed, survoler Paris
Come with me, leave all of your things, yeah
We can stop at Gucci, stop at Louis V, yeah
Come with me, fly you out to Greece
Full speed, survoler Paris",[Chorus]
DJ Khaled,GREECE,[Chorus: Drake],"Come with me, leave all of your things, yeah
We can stop at Gucci, stop at Louis V, yeah
Come with me, fly you out to Greece
Full speed, survoler Paris, yeah
Come with me, leave all of your things, yeah
We can stop at Gucci, stop at Louis V, yeah
Come with me, fly you out to Greece
Full speed, survoler Paris",[Chorus]
DJ Khaled,GREECE,[Verse 1: Drake],"Speedboats, baby, in Nikki Beach
Waves in my ears, smokin' weed (Oui, oui)
Whippin' through the sand in a Jeep (Oui, oui)
All because of what I did on beats, baby
Life's sweet, baby, iced out, baby
You just go get ready, we go out, baby
Long time lookin' for the bounce, yeah
OZ had the bounce, yeah",[Verse]
DJ Khaled,GREECE,[Intro: DJ Khaled],"We The Best Music
Another one
DJ Khaled",[Intro]
DJ Khaled,GREECE,[Chorus: Drake],"Come with me, leave all of your things, yeah
We can stop at Gucci, stop at Louis V, yeah
Come with me, fly you out to Greece
Full speed, survoler Paris
Come with me, leave all of your things, yeah
We can stop at Gucci, stop at Louis V, yeah
Come with me, fly you out to Greece
Full speed, je suis ton génie
You might also like",[Chorus]
DJ Khaled,GREECE,[Verse 2: Drake],"Rolls Royce, baby, in Hidden Hills
Bags full of hundred dollar bills (Oui, oui)
Joggin' past your wife and she get chills (Oui, oui)
All because of how I kept it real
Life's sweet, baby, on a G-Wag
I get you anything you need, baby, yeah
Worked for everything you see, baby
Ooh-wee, baby, ooh",[Verse]
DJ Khaled,GREECE,[Outro: Drake],"(Might just have to go in on that)
Never fallin', why you makin' problems?
I've been silent, why you makin' problems?
I'm a problem, bein' rich is not my fault
You decide who you think the shit reside with
I been quiet, hard to miss me when I'm flyin'
Gone out to Caicos, she can stay in my room
She can stay in my room, and it ain't my
I was tryna play it right
I was tryna treat you nice
Funny how I had to stop
See me when I'm outside
We ain't have a problem
Then you went and found one
How you gonna get a bag?
She can't help but get attached
See me when you're outside
See me on the Southside
I could tell you're sick inside
'Cause she just wanna love me
She don't wanna leave me
She just wanna love me
She don't wanna leave me",[Outro]
DJ Khaled,I Got the Keys,[Verse 2: Jay Z],"I got a bag for lawyers, like, ""Fuck your charges!""
Hop out the courtroom, like, ""What charges?""
Big pimpin' on your court steps
Case y'all ain't notice, I ain't lost yet
Y'all know it's one of one
Soon as you hear that, ""uh-uh"", uh (Right)
Y'all know the difference right?
From rap facts and fiction, right? Shit
Real life I'm like HOV, real life I'm life goals
In real life they're like me? In real life I'm like, ""No.""
My swag different (Mm), that bag different (Uh-huh)
My wife Beyoncé (Yeah), I brag different (Uh)
My baby Blue (What else?)
I dream in color (What else?)
That's too much flavor (What else?)
I don't rap to suckas (Ha!)
God bless you all, I only talk special talk
I only talk special cloth
Said I only talk special, ah!",[Verse]
DJ Khaled,I Got the Keys,[Verse 1: Jay Z],"Niggas always askin' me the key
'Til you own your own you can't be free
'Til you're on your own you can't be me
How we still slaves in 2016?
Key to life, keep a bag comin'
Every night another bag comin'
I ain't been asleep since '96
I ain't seen the back of my eyelids
I been speedin' through life with no safety belt
One on one with the corner with no safety help
I perform like Josh Norman, I ain't normal, nigga
Just a project nigga out in Beverly Hills, California, nigga
That Wraith talk, that's foreign, nigga
Special cloth talk here
All my niggas from the mud damn near
All my niggas millionaires
We gon' take it there, I swear
You gon' think a nigga's psychic
You ain't seen nothin' like this
I should probably copyright this
I promise they ain't gonna like this
You might also like",[Verse]
DJ Khaled,I Got the Keys,[Post-Chorus: Future & JAY-Z],"Radar, radar, oh, bitches ain't even on my radar (Swish)
Radar, radar, oh, you ain't on my radar (Swish)
Radar, radar, no, no, you hatin' on my radar (Swish)
No, no, you bitches ain't, bitches ain't even on my radar (Swish)",[Post-Chorus]
DJ Khaled,I Got the Keys,[Chorus: Future & JAY-Z],"I got them keys, the keys, the keys
I got them keys, the keys, the keys
I got them keys, the keys, the keys
I got them keys, the keys, the keys
We go to court, we gon' plead the fifth (Slang)
I know the judge, I'ma shoot him some chips (Slang)
I got them keys, the keys, the keys (Major)
I got them keys, the keys, the keys",[Chorus]
DJ Khaled,I Got the Keys,[Post-Chorus: Future & JAY-Z],"Radar, radar, oh, bitches ain't even on my radar (Swish)
Radar, radar, oh, you ain't on my radar (Swish)
Radar, radar, no, no, you hatin' on my radar (Swish)
No, no, you bitches ain't, bitches ain't even on my radar (Ah!)",[Post-Chorus]
DJ Khaled,I Got the Keys,[Chorus: Future & JAY-Z],"I got them keys, the keys, the keys (Ah!)
I got them keys, the keys, the keys
I got them keys, the keys, the keys (Slang)
I got them keys, the keys, the keys (Slang)
We go to court, we gon' plead the fifth (Slang)
I know the judge, I'ma shoot him some chips (Slang)
I got them keys, the keys, the keys (Slang)
I got them keys, the keys, the keys (Woo!)",[Chorus]
DJ Khaled,I Got the Keys,"[Intro: JAY-Z, Future & DJ Khaled]","808 Mafia
Uh, uh-uh-uh, DJ Khaled
We The Best music (Future, Future)
Oh, this what we doin' here? Another one (Super, super)
I'ma have to put my jewellery on for this one
Wraith talk, Wraith talk, oh, we talkin' that Wraith talk
Safe talk, safe talk (Uh), here we go talkin' that safe talk
Major key alert Oh, we good now
Major bag alert,  DJ Khaled",[Intro]
DJ Khaled,I Got the Keys,[Chorus: Future],"I got them keys, the keys, the keys
I got them keys, the keys, the keys
I got them keys, the keys, the keys
I got them keys, the keys, the keys
We go to court, we gon' plead the fifth
I know the judge, I'ma shoot him some chips
I got them keys, the keys, the keys
I got them keys, the keys, the keys",[Chorus]
DJ Khaled,I’m On One,[Intro: DJ Khaled & Drake],"I get 'em up (I'm on one)
I get 'em up (Fuck it, I'm on one)
I get 'em up (I said, ""I'm on one"")
DJ Khaled (Uh)",[Intro]
DJ Khaled,I’m On One,[Verse 3: Lil Wayne],"I walk around the club, fuck everybody
And all my niggas got that heat, I feel like Pat Riley
Yeah, too much money ain't enough money
You know the feds listenin'; nigga, what money?
I'm a maid nigga, I should dust somethin'
You niggas on the bench, like the bus comin'
Huh, ain't nothin' sweet but the Swishers
I'm focused, might as well say, ""Cheese"" for the pictures
Ohh, I'm about to go Andre the Giant
You a sellout, but I ain't buyin'
Chopper dissect a nigga like science
Put an end to your world like the Mayans
This a celebration, bitches; Mazel tov
It's a slim chance I fall; Olive Oyl
Tunechi be the name, don't ask me how I got it
I'm killin' these hoes, I swear I'm tryna stop the violence",[Verse]
DJ Khaled,I’m On One,[Verse 2: Rick Ross],"Huh, I'm burnin' purple flowers, it's burnin' my chest (Huh)
I bury the most cash and burnin' the rest (Stuntin')
Walkin' on the clouds, suspended in thin air (Yeah)
The ones beneath me recognize the red bottoms I wear (Check it)
Burner in the belt, move the kids to the hills (Boss)
Bend shawty on the sink, do it for the thrill
Kiss you on your neck and tell you, ""Everything is great"" (Right)
Even though I'm out on bond and might be facing eight
Still runnin' with the same niggas 'til the death of me
Never seen a million cash, gotta count it carefully (Ha-ha)
Ever made love to the woman of your dreams (Woo)
In a room full of money out in London as she screams? (Woo)
Huh, baby, I could take it there
Call Marc Jacobs personally to make a pair
So yeah, we on one, the feelin' ain’t fair (Khaled)
And it's double M-G 'til I get the chair, chyeah",[Verse]
DJ Khaled,I’m On One,"[Chorus: Drake, Lil Wayne]","I'm on one, yeah (Young Mula, baby)
Fuck it, I'm on one (YMCMB)
Yeah, I said, ""I'm on one"" (Uh-huh)
Fuck it, I'm on one
Two white cups and I got that drink
Could be purple or could be pink
'Pendin' on how you mix that shit
Money to be got and I'ma get that shit
'Cause I'm on one (Ha-ha)
I said, ""Fuck it, I'm on one""",[Chorus]
DJ Khaled,I’m On One,"[Pre-Chorus: Drake, Lil Wayne]","All I care about is money (Yeah) and the city that I'm from
I'ma sip until I feel it, I'ma smoke it 'til it's done
I don't really give a fuck and my excuse is that I'm young
And I'm only gettin' older, somebody should've told you",[Pre-Chorus]
DJ Khaled,I’m On One,[Pre-Chorus: Drake],"All I care about is money and the city that I'm from
I'ma sip until I feel it, I'ma smoke it 'til it's done
I don't really give a fuck and my excuse is that I'm young
And I'm only gettin' older, somebody should've told you
You might also like",[Pre-Chorus]
DJ Khaled,I’m On One,"[Pre-Chorus: Drake, Rick Ross]","All I care about is money and the city that I'm from (Huh)
I'ma sip until I feel it, I'ma smoke it 'til it's done
I don't really give a fuck and my excuse is that I'm young
And I'm only gettin' older, somebody should've told you",[Pre-Chorus]
DJ Khaled,I’m On One,[Chorus: Drake],"I'm on one, yeah
Fuck it, I'm on one, yeah
I said ""I'm on one""
Fuck it, I'm on one
Two white cups and I got that drink
Could be purple or could be pink
'Pendin' on how you mix that shit
Money to be got and I'ma get that shit
'Cause I'm on one
I said, ""Fuck it, I'm on one""",[Chorus]
DJ Khaled,I’m On One,[Outro: DJ Khaled],"I get 'em up
I get 'em up
I get 'em up
DJ Khaled",[Outro]
DJ Khaled,I’m the One,[Outro: Justin Bieber & DJ Khaled],"(Another one)
Don't you know, girl? Don't you know, girl?
I am the one for you (I'm the one)
Yeah, I'm the one
Don't you know, girl? Don't you know, girl?
I am the one for you (I'm the one)
Yeah, I'm the one
Don't you know, girl? Don't you know, girl?
I am the one for you (I'm the one)
Yeah, I'm the one
Don't you know, girl? Don't you know, girl?
I am the one for you (I'm the one)
Yeah, I'm the one",[Outro]
